PF00499.18	Oxidored_q3	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF00500.16	Late_protein_L1	L1 (late) protein
PF00501.26	AMP-binding	AMP-binding enzyme
PF00502.17	Phycobilisome	Phycobilisome protein
PF00503.18	G-alpha	G-protein alpha subunit
PF00504.19	Chloroa_b-bind	Chlorophyll A-B binding protein
PF00505.17	HMG_box	HMG (high mobility group) box
PF00506.16	Flu_NP	Influenza virus nucleoprotein
PF00507.17	Oxidored_q4	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF00508.15	PPV_E2_N	E2 (early) protein, N terminal
PF00509.16	Hemagglutinin	Haemagglutinin
PF00510.16	COX3	Cytochrome c oxidase subunit III
PF00511.15	PPV_E2_C	E2 (early) protein, C terminal
PF00512.23	HisKA	His Kinase A (phospho-acceptor) domain
PF00513.16	Late_protein_L2	Late Protein L2
PF00514.21	Arm	Armadillo/beta-catenin-like repeat
PF00515.26	TPR_1	Tetratricopeptide repeat
PF00516.16	GP120	Envelope glycoprotein GP120
PF00517.15	GP41	Retroviral envelope protein
PF00518.15	E6	Early Protein (E6)
PF00519.15	PPV_E1_C	Papillomavirus helicase
PF00520.29	Ion_trans	Ion transport protein
PF00521.18	DNA_topoisoIV	DNA gyrase/topoisomerase IV, subunit A
PF00522.16	VPR	VPR/VPX protein
PF00523.16	Fusion_gly	Fusion glycoprotein F0
PF00524.16	PPV_E1_N	E1 Protein, N terminal domain
PF00525.16	Crystallin	Alpha crystallin A chain, N terminal
PF00526.16	Dicty_CTDC	Dictyostelium (slime mold) repeat
PF00527.16	E7	E7 protein, Early protein
PF00528.20	BPD_transp_1	Binding-protein-dependent transport system inner membrane component
PF00529.18	HlyD	HlyD membrane-fusion protein of T1SS
PF00530.16	SRCR	Scavenger receptor cysteine-rich domain
PF00531.20	Death	Death domain
PF00532.19	Peripla_BP_1	Periplasmic binding proteins and sugar binding domain of LacI family
PF00533.24	BRCT	BRCA1 C Terminus (BRCT) domain
PF00534.18	Glycos_transf_1	Glycosyl transferases group 1
PF00535.24	Glycos_transf_2	Glycosyl transferase family 2
PF00536.28	SAM_1	SAM domain (Sterile alpha motif)
PF00537.16	Toxin_3	Scorpion toxin-like domain
PF00538.17	Linker_histone	linker histone H1 and H5 family
PF00539.16	Tat	Transactivating regulatory protein (Tat)
PF00540.16	Gag_p17	gag gene protein p17 (matrix protein)
PF00541.15	Adeno_knob	Adenoviral fibre protein (knob domain)
PF00542.17	Ribosomal_L12	Ribosomal protein L7/L12 C-terminal domain
PF00543.20	P-II	Nitrogen regulatory protein P-II
PF00544.17	Pec_lyase_C	Pectate lyase
PF00545.18	Ribonuclease	ribonuclease
PF00547.16	Urease_gamma	Urease, gamma subunit
PF00548.18	Peptidase_C3	3C cysteine protease (picornain 3C)
PF00549.17	Ligase_CoA	CoA-ligase
PF00550.23	PP-binding	Phosphopantetheine attachment site
PF00551.17	Formyl_trans_N	Formyl transferase
PF00552.19	IN_DBD_C	Integrase DNA binding domain
PF00553.17	CBM_2	Cellulose binding domain
PF00554.20	RHD_DNA_bind	Rel homology DNA-binding domain
PF00555.17	Endotoxin_M	delta endotoxin
PF00556.18	LHC	Antenna complex alpha/beta subunit
PF00557.22	Peptidase_M24	Metallopeptidase family M24
PF00558.17	Vpu	Vpu protein
PF00559.15	Vif	Retroviral Vif (Viral infectivity) protein
PF00560.31	LRR_1	Leucine Rich Repeat
PF00561.18	Abhydrolase_1	alpha/beta hydrolase fold
PF00562.26	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6
PF00563.18	EAL	EAL domain
PF00564.22	PB1	PB1 domain
PF00565.15	SNase	Staphylococcal nuclease homologue
PF00566.16	RabGAP-TBC	Rab-GTPase-TBC domain
PF00567.22	TUDOR	Tudor domain
PF00568.21	WH1	WH1 domain
PF00569.15	ZZ	Zinc finger, ZZ type
PF00570.21	HRDC	HRDC domain
PF00571.26	CBS	CBS domain
PF00572.16	Ribosomal_L13	Ribosomal protein L13
PF00573.20	Ribosomal_L4	Ribosomal protein L4/L1 family
PF00574.21	CLP_protease	Clp protease
PF00575.21	S1	S1 RNA binding domain
PF00576.19	Transthyretin	HIUase/Transthyretin family
PF00577.18	Usher	Outer membrane usher protein
PF00578.19	AhpC-TSA	AhpC/TSA family
PF00579.23	tRNA-synt_1b	tRNA synthetases class I (W and Y)
PF00580.19	UvrD-helicase	UvrD/REP helicase N-terminal domain
PF00581.18	Rhodanese	Rhodanese-like domain
PF00582.24	Usp	Universal stress protein family
PF00583.23	Acetyltransf_1	Acetyltransferase (GNAT) family
PF00584.18	SecE	SecE/Sec61-gamma subunits of protein translocation complex
PF00585.16	Thr_dehydrat_C	C-terminal regulatory domain of Threonine dehydratase
PF00586.22	AIRS	AIR synthase related protein, N-terminal domain
PF00587.23	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)
PF00588.17	SpoU_methylase	SpoU rRNA Methylase family
PF00589.20	Phage_integrase	Phage integrase family
PF00590.18	TP_methylase	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF00591.19	Glycos_transf_3	Glycosyl transferase family, a/b domain
PF00593.22	TonB_dep_Rec	TonB dependent receptor
PF00594.18	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF00595.22	PDZ	PDZ domain (Also known as DHR or GLGF)
PF00596.19	Aldolase_II	Class II Aldolase and Adducin N-terminal domain
PF00598.17	Flu_M1	Influenza Matrix protein (M1)
PF00599.15	Flu_M2	Influenza Matrix protein (M2)
PF00600.17	Flu_NS1	Influenza non-structural protein (NS1)
PF00601.17	Flu_NS2	Influenza non-structural protein (NS2)
PF00602.15	Flu_PB1	Influenza RNA-dependent RNA polymerase subunit PB1
PF00603.15	Flu_PA	Influenza RNA-dependent RNA polymerase subunit PA
PF00604.15	Flu_PB2	Influenza RNA-dependent RNA polymerase subunit PB2
PF00605.15	IRF	Interferon regulatory factor transcription factor
PF00606.16	Glycoprotein_B	Herpesvirus Glycoprotein B
PF00607.18	Gag_p24	gag gene protein p24 (core nucleocapsid protein)
PF00608.15	Adeno_shaft	Adenoviral fibre protein (repeat/shaft region)
PF00609.17	DAGK_acc	Diacylglycerol kinase accessory domain
PF00610.19	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF00611.21	FCH	Fes/CIP4, and EFC/F-BAR homology domain
PF00612.25	IQ	IQ calmodulin-binding motif
PF00613.18	PI3Ka	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF00614.20	PLDc	Phospholipase D Active site motif
PF00615.17	RGS	Regulator of G protein signaling domain
PF00616.17	RasGAP	GTPase-activator protein for Ras-like GTPase
PF00617.17	RasGEF	RasGEF domain
PF00618.18	RasGEF_N	RasGEF N-terminal motif
PF00619.19	CARD	Caspase recruitment domain
PF00620.25	RhoGAP	RhoGAP domain
PF00621.18	RhoGEF	RhoGEF domain
PF00622.26	SPRY	SPRY domain
PF00623.18	RNA_pol_Rpb1_2	RNA polymerase Rpb1, domain 2
PF00624.16	Flocculin	Flocculin repeat
PF00625.19	Guanylate_kin	Guanylate kinase
PF00626.20	Gelsolin	Gelsolin repeat
PF00627.29	UBA	UBA/TS-N domain
PF00628.27	PHD	PHD-finger
PF00629.21	MAM	MAM domain, meprin/A5/mu
PF00630.17	Filamin	Filamin/ABP280 repeat
PF00631.20	G-gamma	GGL domain
PF00632.23	HECT	HECT-domain (ubiquitin-transferase)
PF00633.21	HHH	Helix-hairpin-helix motif
PF00634.16	BRCA2	BRCA2 repeat
PF00635.24	Motile_Sperm	MSP (Major sperm protein) domain
PF00636.24	Ribonuclease_3	Ribonuclease III domain
PF00637.18	Clathrin	Region in Clathrin and VPS
PF00638.16	Ran_BP1	RanBP1 domain
PF00639.19	Rotamase	PPIC-type PPIASE domain
PF00640.21	PID	Phosphotyrosine interaction domain (PTB/PID)
PF00641.16	zf-RanBP	Zn-finger in Ran binding protein and others
PF00642.22	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00643.22	zf-B_box	B-box zinc finger
PF00644.18	PARP	Poly(ADP-ribose) polymerase catalytic domain
PF00645.16	zf-PARP	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00646.31	F-box	F-box domain
PF00647.17	EF1G	Elongation factor 1 gamma, conserved domain
PF00648.19	Peptidase_C2	Calpain family cysteine protease
PF00649.16	Copper-fist	Copper fist DNA binding domain
PF00650.18	CRAL_TRIO	CRAL/TRIO domain
PF00651.29	BTB	BTB/POZ domain
PF00652.20	Ricin_B_lectin	Ricin-type beta-trefoil lectin domain
PF00653.19	BIR	Inhibitor of Apoptosis domain
PF00654.18	Voltage_CLC	Voltage gated chloride channel
PF00656.20	Peptidase_C14	Caspase domain
PF00657.20	Lipase_GDSL	GDSL-like Lipase/Acylhydrolase
PF00658.16	PABP	Poly-adenylate binding protein, unique domain
PF00659.16	POLO_box	POLO box duplicated region
PF00660.15	SRP1_TIP1	Seripauperin and TIP1 family
PF00661.19	Matrix	Viral matrix protein
PF00662.18	Proton_antipo_N	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00664.21	ABC_membrane	ABC transporter transmembrane region
PF00665.24	rve	Integrase core domain
PF00666.15	Cathelicidins	Cathelicidin
PF00667.18	FAD_binding_1	FAD binding domain
PF00668.18	Condensation	Condensation domain
PF00669.18	Flagellin_N	Bacterial flagellin N-terminal helical region
PF00670.19	AdoHcyase_NAD	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF00672.23	HAMP	HAMP domain
PF00673.19	Ribosomal_L5_C	ribosomal L5P family C-terminus
PF00674.16	DUP	DUP family
PF00675.18	Peptidase_M16	Insulinase (Peptidase family M16)
PF00676.18	E1_dh	Dehydrogenase E1 component
PF00677.15	Lum_binding	Lumazine binding domain
PF00679.22	EFG_C	Elongation factor G C-terminus
PF00680.18	RdRP_1	RNA dependent RNA polymerase
PF00681.18	Plectin	Plectin repeat
PF00682.17	HMGL-like	HMGL-like
PF00683.15	TB	TB domain
PF00684.17	DnaJ_CXXCXGXG	DnaJ central domain
PF00685.25	Sulfotransfer_1	Sulfotransferase domain
PF00686.17	CBM_20	Starch binding domain
PF00687.19	Ribosomal_L1	Ribosomal protein L1p/L10e family
PF00688.16	TGFb_propeptide	TGF-beta propeptide
PF00689.19	Cation_ATPase_C	Cation transporting ATPase, C-terminus
PF00690.24	Cation_ATPase_N	Cation transporter/ATPase, N-terminus
PF00691.18	OmpA	OmpA family
PF00692.17	dUTPase	dUTPase
PF00693.16	Herpes_TK	Thymidine kinase from herpesvirus
PF00694.17	Aconitase_C	Aconitase C-terminal domain
PF00695.17	vMSA	Major surface antigen from hepadnavirus
PF00696.26	AA_kinase	Amino acid kinase family
PF00697.20	PRAI	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00698.19	Acyl_transf_1	Acyl transferase domain
PF00699.18	Urease_beta	Urease beta subunit
PF00700.19	Flagellin_C	Bacterial flagellin C-terminal helical region
PF00701.20	DHDPS	Dihydrodipicolinate synthetase family
PF00702.24	Hydrolase	haloacid dehalogenase-like hydrolase
PF00703.19	Glyco_hydro_2	Glycosyl hydrolases family 2
PF00704.26	Glyco_hydro_18	Glycosyl hydrolases family 18
PF00705.16	PCNA_N	Proliferating cell nuclear antigen, N-terminal domain
PF00706.15	Toxin_4	Anenome neurotoxin
PF00707.20	IF3_C	Translation initiation factor IF-3, C-terminal domain
PF00708.16	Acylphosphatase	Acylphosphatase
PF00709.19	Adenylsucc_synt	Adenylosuccinate synthetase
PF00710.18	Asparaginase	Asparaginase, N-terminal
PF00711.17	Defensin_beta	Beta defensin
PF00712.17	DNA_pol3_beta	DNA polymerase III beta subunit, N-terminal domain
PF00713.15	Hirudin	Hirudin
PF00714.15	IFN-gamma	Interferon gamma
PF00715.15	IL2	Interleukin 2
PF00716.15	Peptidase_S21	Assemblin (Peptidase family S21)
PF00717.21	Peptidase_S24	Peptidase S24-like
PF00718.18	Polyoma_coat	Polyomavirus coat protein
PF00719.17	Pyrophosphatase	Inorganic pyrophosphatase
PF00720.15	SSI	Subtilisin inhibitor-like
PF00721.19	TMV_coat	Virus coat protein (TMV like)
PF00722.19	Glyco_hydro_16	Glycosyl hydrolases family 16
PF00723.19	Glyco_hydro_15	Glycosyl hydrolases family 15
PF00724.18	Oxidored_FMN	NADH:flavin oxidoreductase / NADH oxidase family
PF00725.20	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00726.15	IL10	Interleukin 10
PF00727.16	IL4	Interleukin 4
PF00728.20	Glyco_hydro_20	Glycosyl hydrolase family 20, catalytic domain
PF00729.16	Viral_coat	Viral coat protein (S domain)
PF00730.23	HhH-GPD	HhH-GPD superfamily base excision DNA repair protein
PF00731.18	AIRC	AIR carboxylase
PF00732.17	GMC_oxred_N	GMC oxidoreductase
PF00733.19	Asn_synthase	Asparagine synthase
PF00734.16	CBM_1	Fungal cellulose binding domain
PF00735.16	Septin	Septin
PF00736.17	EF1_GNE	EF-1 guanine nucleotide exchange domain
PF00737.18	PsbH	Photosystem II 10 kDa phosphoprotein
PF00738.16	Polyhedrin	Polyhedrin
PF00739.17	X	Trans-activation protein X
PF00740.16	Parvo_coat	Parvovirus coat protein VP2
PF00741.16	Gas_vesicle	Gas vesicle protein
PF00742.17	Homoserine_dh	Homoserine dehydrogenase
PF00743.17	FMO-like	Flavin-binding monooxygenase-like
PF00745.18	GlutR_dimer	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00746.19	Gram_pos_anchor	Gram positive anchor
PF00747.15	Viral_DNA_bp	ssDNA binding protein
PF00748.17	Calpain_inhib	Calpain inhibitor
PF00749.19	tRNA-synt_1c	tRNA synthetases class I (E and Q), catalytic domain
PF00750.17	tRNA-synt_1d	tRNA synthetases class I (R)
PF00751.16	DM	DM DNA binding domain
PF00752.15	XPG_N	XPG N-terminal domain
PF00753.25	Lactamase_B	Metallo-beta-lactamase superfamily
PF00754.23	F5_F8_type_C	F5/8 type C domain
PF00755.18	Carn_acyltransf	Choline/Carnitine o-acyltransferase
PF00756.18	Esterase	Putative esterase
PF00757.18	Furin-like	Furin-like cysteine rich region
PF00758.16	EPO_TPO	Erythropoietin/thrombopoietin
PF00759.17	Glyco_hydro_9	Glycosyl hydrolase family 9
PF00760.16	Cucumo_coat	Cucumovirus coat protein
PF00761.18	Polyoma_coat2	Polyomavirus coat protein
PF00762.17	Ferrochelatase	Ferrochelatase
PF00763.21	THF_DHG_CYH	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00764.17	Arginosuc_synth	Arginosuccinate synthase
PF00765.15	Autoind_synth	Autoinducer synthase
PF00766.17	ETF_alpha	Electron transfer flavoprotein FAD-binding domain
PF00767.16	Poty_coat	Potyvirus coat protein
PF00768.18	Peptidase_S11	D-alanyl-D-alanine carboxypeptidase
PF00769.17	ERM	Ezrin/radixin/moesin family
PF00770.16	Peptidase_C5	Adenovirus endoprotease
PF00771.18	FHIPEP	FHIPEP family
PF00772.19	DnaB	DnaB-like helicase N terminal domain
PF00773.17	RNB	RNB domain
PF00775.19	Dioxygenase_C	Dioxygenase
PF00777.16	Glyco_transf_29	Glycosyltransferase family 29 (sialyltransferase)
PF00778.15	DIX	DIX domain
PF00779.17	BTK	BTK motif
PF00780.20	CNH	CNH domain
PF00781.22	DAGK_cat	Diacylglycerol kinase catalytic domain
PF00782.18	DSPc	Dual specificity phosphatase, catalytic domain
PF00784.15	MyTH4	MyTH4 domain
PF00786.26	PBD	P21-Rho-binding domain
PF00787.22	PX	PX domain
PF00788.21	RA	Ras association (RalGDS/AF-6) domain
PF00789.18	UBX	UBX domain
PF00790.17	VHS	VHS domain
PF00791.18	ZU5	ZU5 domain
PF00792.22	PI3K_C2	Phosphoinositide 3-kinase C2
PF00793.18	DAHP_synth_1	DAHP synthetase I family
PF00794.16	PI3K_rbd	PI3-kinase family, ras-binding domain
PF00795.20	CN_hydrolase	Carbon-nitrogen hydrolase
PF00796.16	PSI_8	Photosystem I reaction centre subunit VIII
PF00797.15	Acetyltransf_2	N-acetyltransferase
PF00798.16	Arena_glycoprot	Arenavirus glycoprotein
PF00799.18	Gemini_AL1	Geminivirus Rep catalytic domain
PF00800.16	PDT	Prephenate dehydratase
PF00801.18	PKD	PKD domain
PF00802.17	Glycoprotein_G	Pneumovirus attachment glycoprotein G
PF00803.16	3A	3A/RNA2 movement protein family
PF00804.23	Syntaxin	Syntaxin
PF00805.20	Pentapeptide	Pentapeptide repeats (8 copies)
PF00806.17	PUF	Pumilio-family RNA binding repeat
PF00807.15	Apidaecin	Apidaecin
PF00808.21	CBFD_NFYB_HMF	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00809.20	Pterin_bind	Pterin binding enzyme
PF00810.16	ER_lumen_recept	ER lumen protein retaining receptor
PF00811.16	Ependymin	Ependymin
PF00812.15	Ephrin	Ephrin
PF00813.18	FliP	FliP family
PF00814.23	Peptidase_M22	Glycoprotease family
PF00815.18	Histidinol_dh	Histidinol dehydrogenase
PF00816.19	Histone_HNS	H-NS histone family
PF00817.18	IMS	impB/mucB/samB family
PF00818.15	Ice_nucleation	Ice nucleation protein repeat
PF00819.15	Myotoxins	Myotoxin, crotamine
PF00820.17	Lipoprotein_1	Borrelia lipoprotein
PF00821.16	PEPCK	Phosphoenolpyruvate carboxykinase
PF00822.18	PMP22_Claudin	PMP-22/EMP/MP20/Claudin family
PF00823.17	PPE	PPE family
PF00825.16	Ribonuclease_P	Ribonuclease P
PF00827.15	Ribosomal_L15e	Ribosomal L15
PF00828.17	Ribosomal_L27A	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00829.19	Ribosomal_L21p	Ribosomal prokaryotic L21 protein
PF00830.17	Ribosomal_L28	Ribosomal L28 family
PF00831.21	Ribosomal_L29	Ribosomal L29 protein
PF00832.18	Ribosomal_L39	Ribosomal L39 protein
PF00833.16	Ribosomal_S17e	Ribosomal S17
PF00834.17	Ribul_P_3_epim	Ribulose-phosphate 3 epimerase family
PF00835.17	SNAP-25	SNAP-25 family
PF00836.17	Stathmin	Stathmin family
PF00837.15	T4_deiodinase	Iodothyronine deiodinase
PF00838.15	TCTP	Translationally controlled tumour protein
PF00839.15	Cys_rich_FGFR	Cysteine rich repeat
PF00840.18	Glyco_hydro_7	Glycosyl hydrolase family 7
PF00841.17	Protamine_P2	Sperm histone P2
PF00842.19	Ala_racemase_C	Alanine racemase, C-terminal domain
PF00843.15	Arena_nucleocap	Arenavirus nucleocapsid protein
PF00844.16	Gemini_coat	Geminivirus coat protein/nuclear export factor BR1 family
PF00845.17	Gemini_BL1	Geminivirus BL1 movement protein
PF00846.16	Hanta_nucleocap	Hantavirus nucleocapsid protein
PF00847.18	AP2	AP2 domain
PF00848.17	Ring_hydroxyl_A	Ring hydroxylating alpha subunit (catalytic domain)
PF00849.20	PseudoU_synth_2	RNA pseudouridylate synthase
PF00850.17	Hist_deacetyl	Histone deacetylase domain
PF00851.16	Peptidase_C6	Helper component proteinase
PF00852.17	Glyco_transf_10	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF00853.17	Runt	Runt domain
PF00854.19	PTR2	POT family
PF00855.15	PWWP	PWWP domain
PF00856.26	SET	SET domain
PF00857.18	Isochorismatase	Isochorismatase family
PF00858.22	ASC	Amiloride-sensitive sodium channel
PF00859.16	CTF_NFI	CTF/NF-I family transcription modulation region
PF00860.18	Xan_ur_permease	Permease family
PF00861.20	Ribosomal_L18p	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00862.17	Sucrose_synth	Sucrose synthase
PF00863.17	Peptidase_C4	Peptidase family C4
PF00864.17	P2X_receptor	ATP P2X receptor
PF00865.16	Osteopontin	Osteopontin
PF00866.16	Ring_hydroxyl_B	Ring hydroxylating beta subunit
PF00867.16	XPG_I	XPG I-region
PF00868.18	Transglut_N	Transglutaminase family
PF00869.18	Flavi_glycoprot	Flavivirus glycoprotein, central and dimerisation domains
PF00870.16	P53	P53 DNA-binding domain
PF00871.15	Acetate_kinase	Acetokinase family
PF00872.16	Transposase_mut	Transposase, Mutator family
PF00873.17	ACR_tran	AcrB/AcrD/AcrF family
PF00874.18	PRD	PRD domain
PF00875.16	DNA_photolyase	DNA photolyase
PF00876.16	Innexin	Innexin
PF00877.17	NLPC_P60	NlpC/P60 family
PF00878.16	CIMR	Cation-independent mannose-6-phosphate receptor repeat
PF00879.16	Defensin_propep	Defensin propeptide
PF00880.16	Nebulin	Nebulin repeat
PF00881.22	Nitroreductase	Nitroreductase family
PF00882.16	Zn_dep_PLPC	Zinc dependent phospholipase C
PF00883.19	Peptidase_M17	Cytosol aminopeptidase family, catalytic domain
PF00884.21	Sulfatase	Sulfatase
PF00885.17	DMRL_synthase	6,7-dimethyl-8-ribityllumazine synthase
PF00886.17	Ribosomal_S16	Ribosomal protein S16
PF00887.17	ACBP	Acyl CoA binding protein
PF00888.20	Cullin	Cullin family
PF00889.17	EF_TS	Elongation factor TS
PF00890.22	FAD_binding_2	FAD binding domain
PF00891.16	Methyltransf_2	O-methyltransferase
PF00892.18	EamA	EamA-like transporter family
PF00893.17	Multi_Drug_Res	Small Multidrug Resistance protein
PF00894.16	Luteo_coat	Luteovirus coat protein
PF00895.18	ATP-synt_8	ATP synthase protein 8
PF00897.15	Orbi_VP7	Orbivirus inner capsid protein VP7
PF00898.15	Orbi_VP2	Orbivirus outer capsid protein VP2
PF00899.19	ThiF	ThiF family
PF00900.18	Ribosomal_S4e	Ribosomal family S4e
PF00901.15	Orbi_VP5	Orbivirus outer capsid protein VP5
PF00902.16	TatC	Sec-independent protein translocase protein (TatC)
PF00903.23	Glyoxalase	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF00904.15	Involucrin	Involucrin repeat
PF00905.20	Transpeptidase	Penicillin binding protein transpeptidase domain
PF00906.18	Hepatitis_core	Hepatitis core antigen
PF00907.20	T-box	T-box
PF00908.15	dTDP_sugar_isom	dTDP-4-dehydrorhamnose 3,5-epimerase
PF00909.19	Ammonium_transp	Ammonium Transporter Family
PF00910.20	RNA_helicase	RNA helicase
PF00912.20	Transgly	Transglycosylase
PF00913.17	Trypan_glycop	Trypanosome variant surface glycoprotein (A-type)
PF00915.18	Calici_coat	Calicivirus coat protein
PF00916.18	Sulfate_transp	Sulfate permease family
PF00917.24	MATH	MATH domain
PF00918.15	Gastrin	Gastrin/cholecystokinin family
PF00919.18	UPF0004	Uncharacterized protein family UPF0004
PF00920.19	ILVD_EDD	Dehydratase family
PF00921.15	Lipoprotein_2	Borrelia lipoprotein
PF00922.15	Phosphoprotein	Vesiculovirus phosphoprotein
PF00923.17	TAL_FSA	Transaldolase/Fructose-6-phosphate aldolase
PF00924.16	MS_channel	Mechanosensitive ion channel
PF00925.18	GTP_cyclohydro2	GTP cyclohydrolase II
PF00926.17	DHBP_synthase	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00927.20	Transglut_C	Transglutaminase family, C-terminal ig like domain
